Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
Lipstick Under My Burkha,"Cigarettes Under My Burkha, a Clichéd Symbol of Empowerment? - The Quint",25-07-2017,The Quint,https://news.google.com/rss/articles/CBMilgFBVV95cUxQWjlvcjVSbXFya2xqdFplak5tbG9hVTQxRXRMcTlGUUJQdlVPOW1WaGRQVDRSNy13YzJXTnFDMmNEZ0Z5X0dZMW1mOUFZZ012NTRXZjBIUXpuZlBodmV2Ymp1ZFAtVVZGcTIzS0ZqZ1ppYmpTcjhlTEo1SDlodW9ZZEtEb25rMkJpdXQtaDIwR3ltLTlWNXfSAaMBQVVfeXFMUGNlSmRPTW1Xd2VqeDZHUHVYTUp4bTdQSXpWMDV2U3JRY2xCV3F0S2hjYnluSUVad0pBdGxHbFp1ZHJGb05DbVVlZHB6cWViSFdROVlxLTVjWnRQNXg4S0djN21meDgxT3pnR0xzbVRIY3ZZRW1GY0JtVjEwS09CWjZ5ZFVRd2RMbUtWZ1J5U05nQXpaczJvLVEzaWkzb1lOTThjTQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha Celeb Review: 'Funny, Dark, Necessary,' Tweet Stars - NDTV",20-07-2017,NDTV,https://news.google.com/rss/articles/CBMirwFBVV95cUxNeEVBQlc5OWY4aEE4Y0ZPWGZzcmNCc2c2U0dDdWNlU29qV3R3MnlsbGx1ekZrY3NfR0tRMUVuVDhrU05IT2lJemliZmxEdDVYQ3FlVlNBcGpLa09NX29mWGJoSzFFdFljd3FGT1NlS19fUGU4Rml2cDNablFwNHZuV3BQbmlfekExRnZGTTMtRUtwbjNtYi03Q2FHbkdUMTdpRWNnVVo2dWZIeWRsR0hr?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha Movie Review: Konkana Sen Sharma, Ratna Pathak Shah's Film Gets A Thumbs Up From Cri - India.Com",21-07-2017,India.Com,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOU2NRa0tMYjlCdVdPUkE4WnlweXVlRGxsN2NoNGJPYUtlckdQMFA2QW0yVnZfb1l4dm1BTXhvMW9CS3hGTzFzUXhiVlF0UFJmLW81TW9LQ0FSWGd5X0lNNm1WRExqd1JiQkxLaXNoOFlzWXM3ZEc2Q2JMdVowUUVNd1A4eXVXb2Q0SzVHNFBCLWFhN0phWjJRMTNmV2tCMFFQODRUdzJvM1o4MGNfMG1RcGNEbFRWWk84NFZpRDlVZ0dQaFh5OURscFEyOW9VNUNubUI5dHJDbDBhREh1XzRfNDA5RncwbkJxM2Vv0gHwAUFVX3lxTFB2Y2l2OUFrc0Nadk5CWEYzY09Dck5jY0J4WmZFTW44MkJTb1hHekEydHhoNEZWNzNSS3pEYm1QMmdSbWVUb2d3cWJHeEladllXRHAzbTVkUXR5RUxNOFAyUWNBM3ZyOWVwbjBkUFlWc1pJWlk4OE5OaWVmeUJRWjRjYTRfb2czemN4Yko0aHl5dHJZSGJtb1JGUnlpR25Xc1FTMWxzZzZPQ3U3Qm9CRXJsTFNqdFVQQW9WTmpjeUFrZW04WHhySkhvdDhxMEp4Vjh6ZUZfTlMyM2tNVUh3WHlxTlFtVTJlRjhyWTRXZ1ZSMQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha isn't meant to start a revolution; it's an audacious film promoting self-love - Firstpost,21-07-2017,Firstpost,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPOGRDN2V1ZkdSQ21vUHIzZ1Zpek4yT3VPX2dqcjNDSzNmLVV3SWZGZlNiUXZKN3MtVVRrR0NkbUZkZkNkRlI5N1B2b2kzRkJ6c0dRYjJoOXlFbFJuY0RFSnhMTXRHOE9Rekg4YWQ5ODBzVHA3ZEs5aVlSMUcyTDVXek5DLUlDcEtTMndPelZfVzB1YjY3dWxJamk4ZWlVc3BRQkM0RUx6TjBDbEQ3eTJ0Zld1T0t5TXBSbnplM056ejVPVnd0WnZrSGdfMFotOUNyQkpYWnlKM2JwOWtMcDFXeEFMSDZlZkXSAewBQVVfeXFMTy13Y25TeGdhRV9NZ0hpV1AyTVN6TmVJVW05MnhRUGlQYmJIZS16SkczMG9KUzlpc1JfZ00wTnRkYnAyeGFib3Z5d1hSeVh6SHlMWjJqN1B2SHZfVlJNcEdCZGZHWE15c1Y5aDM4SVNKZmhkQ3dTLUlpWkFkVThmQUZYUzgtMWxPakp0UF9MRkNpMEEtMHZkVWNxcERhaFdPRnI4aGlJYm5abUFDVmJTMG1Hb3M0WU9jX0JmWldfRGhrQkdJa1FiQVVvQ1F2VTJ2TDM5Z19TbmJRUW42bGNnQnkzZzdLRHo5ZktDX1g?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Namrata Joshi speaks to the director of ‘Lipstick Under My Burkha’ Alankrita Shrivastava - The Hindu,08-07-2017,The Hindu,https://news.google.com/rss/articles/CBMingFBVV95cUxObUs3a1V5V0QySmk5dFpja1BfYWlndFRscGJGd3lESTJta2RxTFE0cnZDUDEweHRXbVBmdXp3TTZHcXllRTdIeUctTEVSN2UxSDdjNi1Cd2xXQUFEZG1mWm9HTlVGVWhjZktibmVLVmg2R0FVZXNYZVBQcmJtYjZUWWRuRC1tdm1rcmwydmdEQkpURk5sS2tEUHNGSUphUdIBpAFBVV95cUxOS3ZoNGJfX2xlQ2lkNlp3aU9BclZSX2tLUkgwdEk2T3BHOVI3OVhOcjVERkRnUHlJYmM2ZFgtdkZtM0ktdUZNd1BZNGh1MlhDbDMxa2VyRF82OWgzbGpGYmkxWWtrdl9TM0Y1VGlZZU5HVS1PMFRnSnJpWFhDVll3TzFlZ1NhMThxVG1KSTA2MTN3R1ZHdUcxRWo0OUFoaWhnU01TQw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha movie review: This ‘lady-oriented’ film is absolutely worth your time and thoughts - The Indian Express,20-07-2017,The Indian Express,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNWnd4UHpVamhicHV3VG5STWtYVW9CdzdnM3FNV1V5MWJGUTNYd1hGSDNwdFNvQW9xb2VGcG5fS19zd3hHemZmRVRVT3JBUFJSNU5EODEzdHFDX1ozb202dUtmbGxaZko2b0xKR2hBdklaYVlYMzEtSUlsN0czcjMtLUx0cDNGMzRrR2hYakx6TWo4dmtOR1F5Q2J6a1RnelNTYkJMSWViVTJYWmUxak9iTUhDbUVVdVpQdWxFNHRFdkMyelVrbDNiTEtjSzlJUmhWOThiazNkMG5oN01UOWFoZ1BOSDBJbDlYNUg2dDlVR1nSAfcBQVVfeXFMT3NKMjVNZXkyLTd3RHlMNjJ3Wm5SeTlfTXlPVFRNUERsU0JodHlkOGRmVER6VDBKQzBCaFBlZG9zRHJmV2YzUVNFazZfMUhvay1zYzJXaTVPU2NOa2hOTmdObkFwOUUyck03bFgyNVJ4cnZFd09JaGhPMTdLWTFNRElkTUtBYmhkU1hkTjNLbTNpcTV0alpOZGNDbWlRanB0MVFUMlRGVFFpRUpmUmtlUnJCR1FVbmJWU2MwaTJXYnhmcHVfemE5MW02NnhmclRUQ2FoQTN5a0FIWjJGTkFhZEtaTktLd1pGSk9RcGVkWU5uSVBaa0lBYw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,The Politics of Female Sexuality in ‘Lipstick Under My Burkha’ - Public Seminar,04-02-2019,Public Seminar,https://news.google.com/rss/articles/CBMimwFBVV95cUxPMUpkT1QzeEQ5S0hsTjc3V01VS2RfRWtfNURUbnpYTzFqMGQ2eWhxVVBFN0JSbnJRN0g0OGJWdVl6a2FlSHR3bENkcFo3akZnMGNCQ2FNeUhvNVJZT2lfeWJMVW8tZUFrQXhmVFd5aXhENzJtNE5CZjVLNjZTOW15eGdhYjFIT1VnQzVMckhzdkdCY1EzMkxPVGJJQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha talks about women the way Bollywood never has - dailyo.in,21-07-2017,dailyo.in,https://news.google.com/rss/articles/CBMipgFBVV95cUxNeHhnbFpnaDVQNElTb25sVDN0eWhTaHJzUnFRM0RzVjNQVVg1cGFTVlg3OU5iMDgxajJZZ0lsaExzc2plN0I4LXByVmE5dkxuVEdjYWFjUjVqcGIzLUJxc21VTzJndm8xRkxBZEFVc0c3MnMyNGJRd3NJcURFbE9vazVUT3JJbmk5WElqdXJ2bVFvYjdHZHZTUGlRT2xfNXZHZ201MEpR0gGrAUFVX3lxTE5waU0xZnJtMFRVZHBkcVlMVmVSSlo3SWF1am5PU0lWdmFjR18ybENxT2lDNE9OVzRaQ0dwYVNxSkQzRXVuLUFBZTlqem5jY2VYMzg4RTlRNXd5RjJ4VjhUZVVMUVlocVNaVE1uZUgzaGpqcUx0ODlRdU9Sc2lpdG9OS0JxQmFvZk9hZnpIdVhYaURGS0RtTHJmX1l3VGw0c0Nla1d2OXJyTnNRRQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha to open at Indian film fest in Melbourne - The Indian Express,30-06-2017,The Indian Express,https://news.google.com/rss/articles/CBMivwFBVV95cUxQbXNlanNIdjVZSUdpOTJMTU5nQVJ3UUlpUjZQblpacURQcXd5bThndWstcTRteWloRlFaYWRkN0VuTm11T3VfeC1ZTnNiVG5mbl8wd19PUTJaS1cwb1U5MEwzUFlQQlROdmRwazl1Y1gwUmxjZVZSdkdHSFVMTHFLWXdxVnlsLTVzblZUOXoxT01mTGhvdWtLRDZrOW5RWHRtRDNpbkJTN3VCNE5idGh0d2I2YlQ2eXBzNmpPNDkwa9IBxgFBVV95cUxQMUJ4UmRQVW1wNTdyNERkUVFLRmxfVk5yU29UdjZGSDc1UHhIeVE3b0plaXZ2ZEQ3N01DaEFHMThqY3poMlplQ2hfd3YxU0w5Tm10NGpSaVF3Yk9VSlZHMDNMeDdwWF9oOTVmV2kzc0lIRG9SdTlwdVhvNUxCbWdhUWJZMGFiQzV2aHVQUzVxLXJqWFZZc1pUWm82SV85eFdkZGhpYzJNOU5hX2IzakRZZU5Xa0d6U2VmMWR5LUg1Rkl3b2tJd3c?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Of grit and grace - The Hindu,18-11-2015,The Hindu,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNRDlqSWdrQVRzeGxDeXNJUTJBYnAwUi1ubXUtcWhXQ1ZSZ2VNajRwNDhSUWlCa29uWWhKYzJES3BPejMyaGEtQjF6djVjRVVKcWhYNnR6MDcxMUp2MFJjdnlsLVhVeElaZGc0TFpCMTRteVZCTERjYVUyX2VTZy1vYWgyZUNqM3VZV3lxRVdwOEVjMUJ5OTBkVkYyenNLQ3l1U0ZoUkJobUxmcWdocWVVcFBjWnp2bzRWYzNn0gHCAUFVX3lxTE1QVGt0Zl9hY1ZqdTgtdHZrSkdwa1JobnpET1JURU5tcEJjenZVUFZ5MmJBSHhKeHJpR1NIajBMNjY3cmQ4b2Mzb093eTJXbzZuYnptOXNGbXZxSGlNTTlBMzlQUjZPdUtoeFdGbnBPU3hCQWFraFZHMXFUNXZFWDctY05PTXdOaXB3TUpwS05fSXFURHpYT21vcjRJM004MFdGaXJjemhWMl9fRDBGWVJpck56MERlcHdCMTNWOXlON3p3?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Director of ‘Lipstick Under My Burkha’ on Feminist Film Being Banned in India (Q&A) - The Hollywood Reporter,28-02-2017,The Hollywood Reporter,https://news.google.com/rss/articles/CBMiygFBVV95cUxPQi0xQWdlTVpvOGlkbndJd2VmRHVrOWJPUDdZOXBVVjN3T2VUYnBzcXVuNXdwdWp6ZHVNZWE4ZWZ2a3pRcF9nb25MMG9OTk9KT0JSbUlOYWJ4VERIZnJwSGNQUFhCR0c3Z1hJMkpIdzZveXl5eHE5SXRqUnNlNXhmMHp2a0oxb1NfZ3NZNDUwTFZ5Q3h4ZDJ0YWdTbUI2YjdadmVQdUdwdHhKVFZEQVZyeVhWY0cyTF9ERzJFT1ExVTNvUGF1Zm5saFRn?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
Lipstick Under My Burkha,'Lipstick Under My Burkha' Review: This Film Is An Honest Portrayal Of Our Not-So-Sanskari Society - MensXP,20-07-2017,MensXP,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPUjFqdDlYWFFDRmV1OEx5SE9ERHBhZFIyWTNWdkRCcHF2MU8tSFNmNEhtdjVya0J5ajQ5TzN4X3JISjRDUFQtM0JVQ0loUWpxS1E2UEpTRTh6T2JYZk95Nnc3RVRiOFlmWVF6cG1zdUZVMGlybWZuc24xM3FYQ1J4THBCZlVJTG1LOUhoWk1mckdXci1kMGhlRjFBWXBKRk1MQnFTUUlORmt0cExPZ1NhOXpyeDF2MVZzM0hfZWVwakxxNFlrMk9BdDlwUDkzRjRqem9tY19zbVFla1liQUtDSUMwTS1oLTNrVDc2dmhn?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha’ has a release date - The Hindu,05-06-2017,The Hindu,https://news.google.com/rss/articles/CBMirgFBVV95cUxPVlBCZGlsS3MyZWpZUjdlRmk4UldCN2h6dnNTZGFLcnhBTHk4ZlFTM3JJSkIyb1FNQ2sySElzQ3lCbG91aXlhbl9DdEowdkQ4VnFBUURpVjRReDNNa1VpUlZNT2xuX0F6ZlZYMExtQlVJVFloSkFGNnl1MGsyd0tCOGoxdnl0QzdyN1RIMDVCTzdTYm5Kc0hSNThNN0ltSDl3b0JLTFU0UVRjdnp5NHfSAbQBQVVfeXFMTVNONFV6UDJqblNhQkwxa0hWb0htNzFZSE5IdXUycUpBUURyMU81dHRwWlNrX25lT1NlOUM0NzF0bk1ZWlVxWHVqbUZhOHdodmpacUVPbC1BbVZuVWVLUUJBYlV1bUNidTFCTUszeTlVMTFxa1h4SHlSSjVKNk9oOUZwTmFxc2VkU3JjR0YySGNMZTlVSFlsbWE1S1NQYmdOakxSN0hrN2hja1ZYVjd3V3htZWMw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha Finally Gets A Release Date. It's July 28 - NDTV,05-06-2017,NDTV,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORURyTEFTeUltRExLT1ROekVHRDFNTzdqVzQzbXhpOU5XblJfU0lqRlRReFNOMkFHSGJSX3lJUVdGWmV3emRLLUg2bHZhY0Rwc2E0Wi1DcmoyVW45OWl1N3ZFeXgweWI1M0k2MnNnMm9uWWxNanY0SXZ5R09ocGdkeElhb0huYjkxaTlfRW5MaWctdzJhOG1rWkZ0T0EtUjVXNUFrUGNFNmR1ejg?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,'Lipstick Under My Burkha' wins Glasgow audience award - Screen Daily,27-02-2017,Screen Daily,https://news.google.com/rss/articles/CBMiowFBVV95cUxNYUg3dXJaQUdOU2dVemhrNnN0UUk1bjZiTGViSkl2WWM2MlpMNldMYnJYU0FLLVFrTUNmbDI2VmVIUHg2ZjlWWjZKTF8tTjhOOExCeEcwT3lJX2RKMnM1NHAzUFlrMUxlbUJKQVBBUjhQYURKLXZWeUxyaXpRQ0xaMmkyaU1wU0Q3Y3pEcjZ0eTVVX1pMdmNtWjJ2X0l5aWgxNW9R?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha Release Is A Victory For Women's Rights: Director To Foreign Media - NDTV,18-07-2017,NDTV,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPOGh3eGVWcWdOcFBnLVpXWk1OYkRkUUlTV1Y3b2ZXWHV4RFYtQnlhbkJvOFdnVkhUbm92TjVNRzBCWXQ2bDAtQ004dERhNDRWdFV2T1ZXUDVBdURnalJmdjE2cmhLZFNTaFZPRHhVUkJSMUVZNXZzVlJmTjQ5cnpYcWN6cWVzSWdnbjBnZVJ2QnkzcDJlWjRzN3ZBMUE2aXRzSkh0MjljcklJSTVma3hQeVUzMXJCR3lZWTJPZGw2aDcwT2pBb2JQdg?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,"Censor hounded Lipstick Under My Burkha not for sexual content, but women dreaming - dailyo.in",30-06-2017,dailyo.in,https://news.google.com/rss/articles/CBMitgFBVV95cUxNVUczWURNaXpaZmUyTHgzMV9lZDN6czI2T3RFREtrQ3BMcXpLMG9jVXNTcXRvV3lOaDNrZEVYNTd0RGxydkZKZllmeWZodUVNLWtmZk5YcWc4LXcyemhQVno0ejdUOU5yTXJjM2NRSlBEVFBWb2VRclNTWGdqcHV2REkxdW05d2hfQWJqeWl1RmxxcDVQZFVOeHc3ZjB4bk11ZkJTRElnSTg2SVRDdEFxYTZfUy1Zd9IBuwFBVV95cUxPODV0SmNwUzk2aF80SlhfcmJQMFRIR09acHI0eGhVNXdHX0gydDcyOVVOT2ZHOGZodHBWc2pwM3JNMHZmWFdsaTRPNk90WE15eGl6RnVtSmlsWXhiZEw2SGpHSEs2RzViczkwSHkyeUVZQXRtUGNEemdlZDhIeFFoOVc1eF9oRF9OVVNxTlp4SjRiZzhCc3IzNnI2cmEwOXlMQjRWRGlJWHltXzY3Vm0tWVlyMmpVS2FCaDUw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Feminist Drama ‘Lipstick Under My Burkha’ Cleared for Indian Theatrical Release With Edits - The Hollywood Reporter,26-04-2017,The Hollywood Reporter,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOZ2gxMHV3dmZVcHJfTDdSTXB1T2EteU1HYlFSVS1sVHFTZnBxWGo0UUJXbE5YWTQ5eGFHdkk4a0xEMnhabl8yckhtblNJR2RZSGdubnMweEhwLWdRQ0tBa2lNaGhuZWN1SkN3MHRsZzcyOFlvTnRGcVlRUGZIdDF3SkNyN3UyeDhwdzRTX2FObDNSVURPaUZ5b3lHeHExcS1TWkJTUXA3TVgweWVKb3lONUlUOUZiVTQ0ODhfYlZGVnpCTHg1T2l5Y3hYQnFSWVdXUGNoam13?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha is Bold But Not Feminist - TheWire.in,29-07-2017,TheWire.in,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPcl9uQzl6V0c5RW9qeFJrVmlTbWhRMzhJMVhQY1NSamVncmFuaE1hb2c4bGdZbUo1Mkd5QWdsV3lKLTJBTklWWS1qMmtud3ZDUjBjUV9SUldjS2RnbDhrMVo1NDRqOEYzVFN0ZFY0MUdwQkZramJRZzVidGxCV0NYaDJBdmp0bGNEaTBN0gGQAUFVX3lxTE5aZHJnN3ozYnJGWldqRVRKcFd2UU45QUdDZmhsN1pRU19qLV9uamVFNkVEdUdHUTlMUjZpM0JYRy1vNFJPeFpzQ1pUUXo4M0RfT2lMXzdfNl9SUHppRXVqWGVRQjZyRXh2UVNiTFZKQW8wMzUyNHhnRTFuUzBRVlZ3cFVPdEdkaEZrSnNfdzdEbg?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"I Will Not Shut up, Says ‘Lipstick Under My Burkha’ Director - The Quint",01-03-2017,The Quint,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOY0dPT3hVbzB2amR6N2pUMElmdDVCZkQ3WkdUcndkcmhJQTRydWpSTC1VZk1nUjJ5ejd6OURrZkpPT29xX09uOVRWbXhBWkRDVFY4aHNuZC1EbEM3OUlxUXYwMzZZTGdDS09hNGppaXROWm9tUS04TDk4eHZYU3ZvdGVQUGw2OHloMlZWWXVLV2hJMWRlVDR4SDlqZlhzcFREOExMaVE3eUxiOU43eDJIS0F3X0hqS0lMSHlvcXFTMnI1X2N0R3pxWUlYUDJwck5fX3RNalR30gHjAUFVX3lxTFA1RWJyYlB3Um42TTNPSUViQlhPOVFWSVdoRTdQRFlPOFFaV1FfcEZ2N05wNE5VdHBjbU1hQm96Q0J5MzIybWFsdXc4UW54TUhENUlZTllmN3NicUlJQmNMcmFieTNCcHhlQS1iNEE1QUZmUlRpOWlibENTU2k3OHEyS2Flc0tsREVaWExRdzR1Z2I4VmNPdE1QSWYtSFJwRXhKSHBRNUI4UmdjSUlSS3ViaTAwdm1mQzBFNy1iSnlYMlkyQ3dEN093TXZJbld1R0xJQmFNUk5EdGppM2d1X28yLWRr?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha row: We need to strike at the very heart of film censorship in India - Firstpost,25-02-2017,Firstpost,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNOU1DdHAtRHBFWm5wT3J6X09sODVfQ21RVnVKOTVYYVd4Z2JnbEVIRGEyR2pQb2pUVXg1ZHlabVdPN1pkcVd4Smk4dENQNHd6OGlSTHY0NGdRT0wyamlzMjNoeklKOFhZbVFPZXNOZ3ktQlRtblZWODhhelpLRXd6dWxzVk5DMVlSOUEtc1VZQ0tNaXQ4VDNmd3ZVa19ZMVp0WUVKVm9ROTh6NDFHSS1adTVUY1JQSzBBaVlyUk9jeFNxZVpkX3g3Vl9KVmlzNllvZ0hHR2NfbGlVb2k0OVHSAeMBQVVfeXFMTzh3eEVKRVJmOF9jcTVvMFR3dmVuM3FhR3lWRjVNMGw5TGIwVFIxRGYybnFoRXhjRWk0SVZUZUlpMlJhTlJ3LVgtODJ0VGxiUzA5b19kZXRXNVFWN0pfLVQ4Y1hKS0NUY1lxMHFmaF9TZG1BaGtSMEpiQ0ZKTmNIYmVUNjQ4blYtYnRlLUpRMWk3R1pwYVFnMlk4VXVkZlQ3QmcyNW9la0M0NzFTenVOVnFVMUVTLWIwQlg4QVBXNS1SYmkwc1R4SlBIRzJIM3c0bV9jcXB1Zk1XdzlvcGJRdE5KcDQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,2,0,2
Lipstick Under My Burkha,‘Lipstick Under My Burkha’ to Open Indian Film Festival Los Angeles - Variety,07-03-2017,Variety,https://news.google.com/rss/articles/CBMilAFBVV95cUxQQTFmcDVmT1QzZWdWUkM3ZVF5X1VmTjBieU9xM2NBcmNWSF9CU0pOS0xycG51dFQ0OG5lMUJmVW1KZlJHLXJMOWpKb0V1eGpzc3pKZ0hYVWx6U1JZVVBCQzlITVpQcW5YU3RDa0JjbjVUU05TMGtfd3Q0RG9TdFVrWDlrc0NIVFdoNUdUd3JNdVlFeXdR?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha Box Office Collection Day 11: Konkona Sen Sharma's Film Has Earned Over Rs 15 Crore - NDTV,01-08-2017,NDTV,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPdWlveUFhMGwzamVUbVFzcHRDazd4LXAwb0c3WnFpZDEyaDFMSERFb1dTM1A5WW9TbnVjTU9KWWM0NWJYb2NtMmJwUGJHRFNlSmpvVkpTOFdzelVTdW5aOXN2VVl2LWIwTHhrS0hQR0tlS0hXMDllR0FlNnhNMkxBZ0VsY3Z1cnhGbGszSlNzM1BVZ2JmZUpVcklaRndCUnRBOG5YUFNYVzRIS0NJdXh3end2b3prMEVJbmk5Wm9sN1dEb0VEb1FqY3pJQnBQWkQ4a0xLcXJiMWFrRlU?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha director Alankrita Shrivastava: Censorship needs to be bid a goodbye - The Indian Express,11-07-2017,The Indian Express,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNeDlzeG1GU0lpYjVVY3hkM2JRZWZ3aXY0YktrQ25fblhqcXpmcEFXX3dOa05sRkVmTWVBR1V2MTlDZFdkTnhPTXBEWFdVRHQyOW1zeFdRUWZldkU1M004Q0cwU3hsNi1iWFFFak5lalpXQmU1bTBlTW91aG5zbkE4TmpscGMxSUwxcTdrc2hkRU1kOWVXckpLNVdVd3dBUWd1c09VM3k2emdpaXZEZmJ4dFZtZnpSeXhucmRfalZIS0IyVkduTW1jR1VvWkxPVTVfQ0RlNlM2ZXdvTlJyS0Vfa0R2ZWlnNVVlRG8yaFh1UlDSAfcBQVVfeXFMUHBtMU5vc29STjRrYzdFZE5FTk9NcTdqT2J3aUpQVmNIdXVHbW1EREZHbUhRd1h5eUprRWhHSjRSV2gzSU1SS2JyMmhSbkR1YVZnNmpLTmo1ZWVPZDJseHFubjlHWThiQ2NaNFpoemp1YWRwYmlEbE14MmQ3Sk1QUjBHVHdPWUU2R3gtTmNhMGd2aFVQTjFrcmFrLWt0SXNwN0N3c2JpMkJENW5DM0xkdC1ScWhwVEE1VkRvV2Nna1duYVZ4NERvTDYtQmRXanhOaWVWV2Nxc2JYblo5REhxM2dfbm1abkZpYjZ5T0hMcHUtVDVQOFBKZw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
Lipstick Under My Burkha,India clears Lipstick Under My Burkha for restricted release - BBC,26-04-2017,BBC,https://news.google.com/rss/articles/CBMiX0FVX3lxTE10RXlFR2Vpbi1iRmRUMzlzNmNDeEhLUE02eS05dkxxZlFXSl9xQ0ZVS1p6dHNDb3M0UGd4YTBxWHQtT19Vc09kSnBHS0ZHc3pRdHRjSUNPTWxSZWQyb2l30gFkQVVfeXFMUEs5d0RfZDFoVW55Zm9qOUFUVW5Yb2Rxem85ZUduZnoyUzVQYkF6WlJGQi1kZnZkcURRaF9GTE9jT09EREJTWjljMkphY1RVUVA2czRzWkZzQVphMElDVkFCb2VWYQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Bollywood anxious as India abolishes film certification tribunal - Al Jazeera,09-04-2021,Al Jazeera,https://news.google.com/rss/articles/CBMipwFBVV95cUxQWUI4WjltT1Fva3NFUFJqaEZtSjhpXzYwRDlLZlFOZ0hQWXo4RS01ZE0xcURqbWlUUjVuLW1nRi1EM2Nib1ZJYkRxZ2NheWZXYU1TNjFYSmhwVFQ0Y3N6Zy05YThSYk1KRXlBcUphcUJCeGpOVlhkRmNqQ2Y4SVlILV9pcVRuZ2FCdXAyTDVPcUhXNnpIWVV3Ni1fVUJoRDBaYlVGVzhjb9IBrAFBVV95cUxQRDFjUVJhSERpNnh4bG9PMkQzaEhZZlc3VUZaNWVlOC1DTGhvMmRfRG1xeTNhTTRNN0VXYWNYVWRPXzJyUGp5QWd4NmstNzdSNWdlMHl0QXhiQ1RFX2dGT2k0OVFRMUNqWmVJZmp4VklHOHdxRFB3WGpGWEJudkhKZTAyWjdYOE5IcWJRcHFRbDhVREhBTG5XcjJVM245N1U5b0tkOE5KaFRfWlRq?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,1,1
