Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
The Kerala Story,The Kerala Story pulled out of multiplexes in Tamil Nadu - The Hindu,08-05-2023,The Hindu,https://news.google.com/rss/articles/CBMixAFBVV95cUxNcVBER2RMbGtIX20tYWRtd0V5QmEtQVdYdEYwdWZnRERleGZUTzFqOGFTb3JDaG9qdk5iM1RFLUxLZ3Etcmk3NDBIUkdkRHlwM1dsVHhxZDVxUU9xc2kzODFaT0t6WmRyUTZFM01kbDZoVi1KM1dTYWc5VWtaUksyUlNMRDJ5M3MwR3JyMWJhLUlEZGFnZVo3OHc5Q2dCeTlza0JKekJrZGg0a1RPY1dhTm5jNXBJV3I2OWZvalNaQzRqN2ND0gHLAUFVX3lxTE5ySEJyQ1JnSmZFMHhnN2tJUWVSLUVZWThyV0Zzclo1b2IzLTFuUXlteVRMOVlLanBjOFBieXBjYzJWUUxGN0lEODRrZFNjZnRnbnAzN1dNWUlUZkRCMXpfTTFmM0dfbkRETk1Bb1ZGZVBQWGJZMlJBbFd0UHU2endFWmlWLXhIZmhhS2xLbGlVTlptWmZCaVpiakIwc3ZGTW4xVGs0ZkJQYW1DQ2YtbWVzU3lUemw0bUFCT09pcUUxeVJQR0R5ZDlwdE04?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"The Kerala Story producer agrees to remove '32,000 women converted' from teaser - India Today",05-05-2023,India Today,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPTG1xVHhpMUEyNGhFOHJKWlc0c2VucDJPV192QzdyNEtGQk5PWWdRcTFScTVyUUIyblFpSjZDLUNTOEZKYTRMLUc0R0NweDhpS0V3ZEduUHRsYXV6elZJTzZXT2N2bjVRWWZac0p0UzltSEZBc2Izd09PUmwwVTJwODBpM194ck13S3pqa2Jtdi1rU2V1TWxOZU5wYnBqRUVidGZHQlMxTXVIVXB1SXZkQ3BOYXdFZlpLUkJzeXAydWd0aEotbjczbzd0MVZWREpOYzBma0JuWUHSAd4BQVVfeXFMTWtnWU45R0hwTWNsMElJeURPelpCYnBJU2dOMTh0UmROQ2t3YWpRT1haTGctTEdCVFlrdzEza1hLdnBPQ3pvc1RwZDFpXzJkcVpMU2JFRlJFRVpuUV9WaTA5ZGM0WlF1WHFDODN3U09RZXJlS1JBeE5Hb0s0RW9mRE5MMk1fczA3X1RrcWxObE5IZkpsVDU5dWd5N2dibW43T0xWMEs3M0hJN3YxaFQtTTJWRTB4QTk4amdwUmhYT2V0VzJtalpVT21hQUdlZU9zRTI5SVkyYmxwYjltUEhB?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,The Kerala Story’s focus on ‘keeping daughters safe’ is problematic - The News Minute,09-05-2023,The News Minute,https://news.google.com/rss/articles/CBMioAFBVV95cUxOOGZzemQ4R2l1RmtsLXVZVUw5RnRZZW4taUZ4dTJsajBuNjBhaEJ6M1pJVGNXM2pQMy1MT2ZtbXlJSlZ2ZHJXd09RSzQ3TVdzczRGcDB4RlhuU1pta0NNNHNwUjdLc1c0OGhRUUFkUnN0cDBxcWFwQ1otMHVTS2JSbEVURU9rNzcxLWNVQ20xX0JXb1lnRGtBSGpTSlFQamxJ0gGuAUFVX3lxTE52UmtWaUIySUJtY25GTkxBTzdKRGhzWUcwalg4TFowb0hrRkF3dGlqTGtreDVsbnBOLUNkb3BCQ09hZ2M4b2pkR0VTZkFVRlhhdlNKZ3dma1hhamdULWhMbkZLZ184U3RPVDYzR0UyQTdnVExhb2Z0QWxlbk9HSkRuV0MzQkJNYmMtTGJ1dXpNUGJhU0Nxb29tMEV4ck1nTEhkN0FObml2R19maHZFUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"The Kerala Story Movie Review: A serious issue lost to bad direction, worse writing - India Today",05-05-2023,India Today,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQR1JVWlEtcm9Qcms1SXVIdVZRRm8tblc3ZDdvRHlIZW94Sy11azhfNXBBcHpVbHhMdWpVOXR1c3MyMEdwZFlmblQ3cGFDZUM4dDF3Z3RTNUVScDV5bXhXZVpjVURSRjd3ZUhremFXZ2taempkQ2hZYWNOVUhfSjF6WFVCSXAtYnM3cDZOejZVNEU5bWZCZGZZdEdKMUI5WTNIbngxSTA5eG1xSmZYTmpLcE5vT0lIckRzaTBCQTRVR2ZOMFYtbHRVWm1qOUNMNjFOVlpmaG9R0gHbAUFVX3lxTE9MZFppZzNDcU5HYURRZFFiRThQYUdEYlZBdDJmU1RWRThUVE9GRVYzd05rRlByMWx3cEJaRldCSTlUdkxrRE5DaEg4NjIwMzFDNUVwc2kxMTEtT1JDQzNpWVc2XzJ0dHg0TU5oYW54RWlrQmhWU0lENDBkNll0dWUyUHQ3SjhUOEtGc25IbWdSaG9rcmUxWGZXbktoanNtaW9vandIRHRRTmptYlBxWVhmT0s1R1lnRmZWalVEdHJ2LUxMaE5uTDFzclhscm03U1haVms3N2dMV3d1bw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"The Kerala Story: As 'Political Row' Heats Up Over Film, the Controversy Explained - News18",08-05-2023,News18,https://news.google.com/rss/articles/CBMijgFBVV95cUxPZGM4LXlOOUJKcWJSLVZhand0ZHlBV3J0NVdudThaa1Y0dTItdnV4MGhHX3RsaDEzU0dGUjhYOWNrNm1xNGxQX2tMUm53X1lwYzljbzQyaEhpTTMzUUMzYjByWTg0NV9TcURKU1lUQjNMbk1EZXNDaGhXQXp2MVlOQnE1R1BxTk56bmpvWEVn0gGTAUFVX3lxTFAyZVBSRVRCeXJscmRXdW9XSTRid29hblQ5Y0VxcGMtdy1NdlRZMUprcE02R1E1cDVqMFZhay1CbEdSaFAwNms4R3p2U0R5YjFaZmUwcHYtODdjN3o4MlZONU5NcU9RemtPRlM5eVg3MlExRWtOaXhFcmxXTTV3SGNtdmU5dUFSNGs0RzB5TmtBcGxtTQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,2,0,2
The Kerala Story,"The Kerala Story is Fictionalised, Dramatised: Admit Film Producers in Kerala High Court - IndiaTomorrow",10-05-2023,IndiaTomorrow,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWnhsMnZCb3JxY1Z3cjhHRG5RUU5oc2pzYkFHOXh3c21TTTl5VU9ic0UxN2dEbTNfSlR4eWFtaHdjdkYzQkpxdV85cmlPY0ZyVDJxdmRJQzVneVZBSHBER1hZeW1BeGdaYUVyMmFCT2NwenJQcGo4dkUwcHdob3hWcXBJR1lJVUhMMFRSVzY4VHVxOGVuLWV5ZkYyeXVESkdiWi1ZbzhMWmdXR2hramlMelJPak9ST2I0X1JIbjlaZ2ZiQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,2,3
The Kerala Story,7 hard-hitting movies like 'The Kerala Story' that will leave you scared and shaken up; on ZEE5 & more - GQ India,09-05-2023,GQ India,https://news.google.com/rss/articles/CBMixAFBVV95cUxNMGFsOHh5NHRKdmFUTDR5RGNEX29wZ05OTEVMS3NsaVhhOXMzdVNhRnU2aFRiTE1sOFhzcDlleWpUSzRPbkRzZ0xCaVA1QldRTFNKVlJLTlYwNG5GdU0zTmg4R2MtTlhsM3I0Z1hVbm9lc3lna2dhVTR6SDRGSmhwWTdqUW9SWEpzcXc2bFNaQ1laRGIyaTFodkxYWkJnN0tCQ2tjb3NDcWpiVkl5dTRpLTAwNHVXLWNKSUJnRmtrTHltLWFR?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Theatre owners in Kerala unperturbed over The Kerala Story release - The Indian Express,04-05-2023,The Indian Express,https://news.google.com/rss/articles/CBMiugFBVV95cUxPRzhQU3VvdFltaW9QcnN2M1JoZXpEdnlheU5vR2t6RWdhbnNnTmZWTlUwYTBsMVdIREFnQUJPMVo0ZU53M3o4YzU1SE1QUDNUYVU0S1NDcWRCSlRnUnR0M1BFdTVkaTN6cjRwd3dYMGtPcENCYTcyd0g1WVVWZ1pub3l3SkxYNHFDTVdOV1BuYmVvc0R3MEUwU0J1ZmhZMzVxRkdFUGhMb3VHc3hvWlJwYmRrYy1jb0ZyWlHSAcABQVVfeXFMTlpVVHhKU25PbDZZcndfWnBUTmJpdGVlQ0pHazBrRjBrck5rSU0xNW1TUkozdTFqd1Zyb1NlVjZoQmhyb0ItZlBpcElGdGhMWHZkOUtaQWtaM1MyVFFYZEs1LWZnbG5Bc1EwcV9TN0tsQmxOdGNxSnJpMXg2ZXJJdTdmSmJkQ0VVbjZGTHlTcXpGZFdYZTJlZHFjZ3lHdEl2SWFKVUt5VDVMQnpsdmZtYjdscFExcVhTMEZxVkx2bTJj?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,"Kerala High Court Refuses To Stay ""The Kerala Story"" Exhibition; Producer Agrees To Remove Teaser... - Live Law",04-05-2023,Live Law,https://news.google.com/rss/articles/CBMilwJBVV95cUxONGszS0ItbVptOFN4eW1OZVd0RVdVVmxTWHJtWlpsblFiOWNEOExGLWtIUks4eFc3OWNPUlViOGZJWDd5VG82czRnZDJOeUxzcG5pa2RoMHpTY1FpdVYzVnQ1UkgxckFaQ2x5RVo3c3RuS1ZNdE5sVFpoWm9lSGlvcTVoVjJQZEp1bDFpTVhSZF9fQ0NpQW1wcjNhbWt3MDhPeXg5eWRCOWJMNEU1aHlOQXhMLXlSTXh1Q0ZlVFh3OWI1aWxudDlRd0pKRERoNkl3VUozUUZtOWlKWEFmVWlOZjU3cWpPWFU5TnF5VG5SZlZOdGNUVFRpT05TeG55X0tOb1drNGw4Qm9iVjdla29KTG1MdlhfWWvSAZwCQVVfeXFMTUJwRl9XaGlEVjFlcmhUVUt4UllERWVlZUNmTTlKZ3NaMWpVUUJxb0RzVEtXMHFLTVQ4ZGdNanBLRnNVUTdHcGFfaUVTV2tSTGdCaTdjX3JXSXJaVi0xdWw1V1pDX3B5TE5jNkdORWhHdFlGWm5VZWpPcFNfN0M4QUxQRmxfSVVleV9zVUJSR0RMT2hLWW1aeFVjUWt0WXNmZS14Z1dBeDhCSHVVV3ppek51MDlBYnQ0bjlaSGFPNmRENi1LU1hyZU5zcFJIU2tSbWdCcmdPYWJxSG5PelRMbGQ4ZUFydTVMUXFDdERHNHhvUkdabTZKNlR2MkFyQUtjV1lXRFV5OEJVTHRVd29OY1YzaWJjRTNCOHByNmI?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,2,2
The Kerala Story,The Kerala Story and its role in feeding the BJP’s electoral strategy - The News Minute,09-05-2023,The News Minute,https://news.google.com/rss/articles/CBMipAFBVV95cUxQYW5NdHRpdlliYmQwSUFoNnpycGExNm9nS0lOQkU1LUJGcjVCcGtXX1RTWWVlM0FXUEYtVjNQdWFxWVZKWnZzZjdRLVF5R0VxdEp4ejB3UXlRNklZOW1ZYVIxdTRjRWdGbF9MamJNSGdhTkhlRmJYUVQ2bkRMa1M3d1gtVG00alJjTkY1SEJNbzJVNGdDOEtYck1TNmpKVWstZjU0VtIBsgFBVV95cUxQVlhyanVWd0lhcVhSb01fT3ZsMXhyMHZlV0xLZjF0NW0tZ0FnaWtnX0R2WlpqVkk5Qm1Jc0hLQXBlY1ZldDJUUVFaejg1UkVhMkpzOEd1a1E3aXNiamp6M3FkNGhoY0tVd1dROEZ4dDhKUGdiM01HQkNkaTNfeldnTnFMVnZjRUotczI3UXBqV3dEUUZxZzVLbVp4OUlzbmJTMGhpWEpkTmpndm1QXzl6U09B?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"""To Ban Is Just Wrong"": Anurag Kashyap Tweets Amid Controversy Around 'The Kerala Story' - NDTV",10-05-2023,NDTV,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNYmliNWh3b2l3Sy05SWs3T3ZOZFRWNFlzQkJsamg0NUVrOG9rb29CM3BZUVRJbXQ0WTJfNFJCemtRMDZ1eXc5MEdJR0xoU0pCcVA2c3loT2xWcWEyVFdDaUo1MDZqcGxfVlZOMTA0ZGxDUkhVek1YOEhpdE52TkR6cHFjaGZiaWFoVE41R1U3ZDFRMU5vazdocUJiY1Iyd25Tc09CeEYwYklJX05MY3I2NnZ5MnZjQnFELXE0aW5RRlHSAcgBQVVfeXFMTVdMN1ctazFYdU5qYnVIZ0RoX29jM2FLMkdDSzNxXzc2b0VlTDN5SWI3VjhzS1lEaEQwS0dQcngtSl9xdDZQcW1hQ28xSkxpRFdPUERfTlI4ZXhNQ1lxVWFCOEE0QTlkY3d2SjFlbVY4aHBwaUhGS2ktcHk0V1psNlJhVFhZNFFsQU9yZ3lKZzNZSmF0eC1rNmpVRFJWdG90TTlGVFNEX2U1TjhDbGp1U09tYzBHUFBtSnk3N3dTbW5SVHZWaC1qM1A?oc=5&hl=en-US&gl=US&ceid=US:en,Post,2,0,2
The Kerala Story,‘The Kerala Story’ becomes tax-free in two Indian states. What does it mean for audiences? - The Economic Times,09-05-2023,The Economic Times,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQN2pPZWZxVEVVV1hQSGVhVHl1UXJLU0JiUW9OUFUzSDdRczQ0bThoVXYtT3UtbDFjSW9MMnV5M3VUVmVSSkg0RmRfVk0yUUppTjV6ZHNuazVTZjJrc1RWWUwtOG9JRm9YSHR6OVNLbUJxSWttWWdFMTM3bkMxWTBNRFJXVF9nNVlyd1FhQmsxNWNTN1JwVHFSSDIzNjREaXJXQTcwLTdnZHhKZnZndmRGa3NtYms5ME5PQy1MSlBnZ1V5bDNQSmFGTlE4TlBZMXNhZi0waUZKLUJfYkZJSjBVTGpoOEJ3LXVqeXoxN19R0gHzAUFVX3lxTE1weG51eGNYX0pPMTA4VlZjci15djVQdGktSUpJc0pNb2JFc3Q0Rm5Fd1BvLTZHeHotTzRJUjdEQkN1VHdQc1NLVE9NaWgzRkJLMnhNc2ZVOVFlVXNNT3pmQ1ZjOFlLUDI2ckdHOFZZbW5PaVE2QUlXNnhGRUlBSHUteFNKSG1VT1d4aUtPeHQ5ZkczTjN0bk1jWWxtU0NoVXJ1VXhFN0h4V0ZudlFOQ05TWngtcWRWa2pkRldURlpkRG9KZ1IxbnFjMUdTRW9UX2dSemlGTHF0M0dWVW43ZkFGSm9TQjQtZGM4N0JlNzRURC1VRQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"The Kerala Story Is ""Likely To Cause Breach Of Peace"": Bengal On Film Ban - NDTV",09-05-2023,NDTV,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOYldoX1Q5OWhSUzhfRUFuTUFMbU45TXhGRXhrRlBPZXFxNnZuUmdLNjRRSXI5aFYwZmlNUDFEY1hYc0dmbmt1VGtwNGFtb0RLLW5WaTUzeEF4bmJWb0ktR0RaWnZpOGdfaEJJXy12bmFvRjNJckNkNGlWTkkzQ2pMZUNWbjdCZHJ6MTYxMGx6eS13WEhNUThBa1JLZ1AwRkx1bEdST21oODBFd9IBsgFBVV95cUxNRV92aFAwN05jakdHOEJoaUl6NWlpRllkc3lDSW9DYzhwRE9BSkx3czhlc1czaXpMcHRZbDBJd0h0VEc5SmRGX1dZOTF6dzFuMUNTT0t6dEFHVkNRcUVFQmR3ZlphS19rREFSNE5pQ3hSTUNtN085bjdhU2FCTTIySXpDbUZ5TElaYXQ2QzJUWE1qVnpTQVAtLXpncDhMWlJUX3Atdy1ZeVN2TER2WFVkNWRR?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,"'The Kerala Story' evokes mixed response in Kerala, HC refuses to stay screening - Deccan Herald",05-05-2023,Deccan Herald,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNckhheGxobzdLYjRxdTJTN29jNlI4eFR5ejF6WGx1WjItNDFvVnRseFl2a1JHN1E1cHA0WE5VUEgyU2pzSGJRVW85ZUE5UHdselhSbzdIcDh1SlgzYTUwc3gyZHZFeUFkSnJKdU9HU3I3Zy1vZUJDekZqWlZlYzd3bm1ybDQzMHVLR1AxX1RQNDE1UzEtVnFIbld3T2l5WWR5alNlMmZsVUFQdUZlaDZZVHpaLU5JVFZkNXBIOHVlX0FRUWM?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Tovino on The Kerala Story: ‘3 out of 35 million — cannot be generalised’ | Bollywood - Hindustan Times,09-05-2023,Hindustan Times,https://news.google.com/rss/articles/CBMilwJBVV95cUxQczBGZ2MwdVJWTnpnVnktMHl0ek11YVVnaTU2MW1PbzlEWmJOd0xDbEdfV3NLN25yTHNuMV9XNFdBT2ljVVg3MlE4WElqcE5sckptRVB0N0E5QS0tZ05JdkVpTUFtZVd1aWM5Vnk3cVdwSHh4Q0ZLaXdQMTFfMEpreHhhOC0zSWx4WlBtNFFzbllObG5UTkxZeTJDUWRWNmZYX3lJcmN4YmlxYks2MWt2b3VFZy1yXy0tVGZ4VndSaGJvZ2tidUVnLXB2OTJEN1pxdFZOOGRuejBqZzdYU2FhSFkybUFlSzhUZWxHNUJuQ1FYYTl2dWNlVlh0akk1YjBhVVVVd3VrbWFadmE4R2JkcE0yU3ZBSlXSAZwCQVVfeXFMUHpkVXExR3d3Wm9DSmVvTEV6ZmlUX3JFRjhDQXZCOXRZMUxnenNBdkJuZTB4cDB4SUNQaS1lZ1RQcFlZZVhSb0ktSllEUkRORFlMMEpwcmh1QUgzOURrTGZYeXZ6ZjFqZVZYNVNISHI0eDJMMFo4SkVvU1ltTFlDdFNxRUZFczFsUXlpSURxZ3l4QjVPeVRBU0J4dTEwZWIyLUpNVHFHTVUzSXBxckdNb1BYNnFnb1IxSkE3d0hfLVgyR0c3NHVyYU9DQUNjUGtwRVh2bmxtOV9lWlA2dnl1cmFZcVNoY0Etb0h2bWczZVFEMGhpcXdwQlNmbGNZU0RuVkFKc2NUQmdmQTNseURCdE52X3BHdzduM19UM0M?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"Controversial Movie ""The Kerala Story"" Made Tax-Free In Madhya Pradesh - NDTV",06-05-2023,NDTV,https://news.google.com/rss/articles/CBMirAFBVV95cUxNODIyQ1ZHbUhPeEt3YmJabW9OLTQ2cDE5UF9DTS02Vl8xMldUNjhhVEthS1hVanpjaHpfSTh3Vko5Z0xhS1V5WkxjRktKVmw4Qk80OHc4c0UyUGlXd1B4WE5OTnhDR0ZLdmdYQ3VTOUxRS25xM0F5LXBFbWwwUHdKSWxqR0FGT3R0aU4tT0hwUTdHdjdaLVMzcVBDSDhpZ0lBeVczLVoyQ3BmeFgw0gG0AUFVX3lxTE9yck4zYlpiWVdEVHdxRTRuYzRhT3EtUnZITVJXVkhTVU9HMmJWN25mdVRMMkM3T0VFWFJkb3FJTDBvM09UeF9maGtBMlM5aTZWOTRwMUpaNjdFNk9mWlk4cjZsa2FMOGNnWEJ2QUl1alQwZHVQZTBldDRWczRJNjd5Nko2YnNBZjRMUzc3amRObkVuZXZOM2d5N0NEN3RmUm5sVUYxOUdGMDAzWWtnN0RUelFrdw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,'The Kerala Story' Crew Member Provided Security After Threat: Mumbai Cops - NDTV,09-05-2023,NDTV,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWTlVS2tCaVVZdjJGTnB1ZVdvMG9sTFUyd2Y1a1dTRk5ieXNXTDlMeUpKVWJ3MXlSTGw5aWJ2V1dPSU00dklQTUhDWlBTMkN6cWU2Sm9VTzRJR1JvVVZOTUxmNDhpU1pqbU5ucUd4YUFyVE9wX2lKZF9KUG1BYi1jelk5dkRrc2Y2a1Z3QU1FYjdUYkRqZjRGTFc1V21CVFJsa0FRendWeFczUGEw0gG0AUFVX3lxTE9pSm5HZXd1UXZFYWFvcnJ6TmpkcURxdTZJbnFlNXI3TnVmRE5McWp6YUZRbVNUWXZUcHUzUzVXVmp4YWJtMWFWaVppVUI3M2EtTW5XU0FremNSQWNUS0xKdTJHTks0eC0zUEkwVXBUalc1QkdILXU3V2EwOGFLN2J2QkdGNE5CU2hZQnYyM1dna2dFYjZ6dnROSF9zWUY1NW0weTVNZ3JJQmhzeGhxQkROV2ZHYQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,The Real Kerala Story Is More Powerful - The Citizen - Independent Journalism | Indian News | The Citizen,10-05-2023,The Citizen - Independent Journalism | Indian News | The Citizen,https://news.google.com/rss/articles/CBMihgFBVV95cUxOTWRJLUJDRjEwdUszWnRCRVhEVllzWW1LeXhESHN0UnlBNEdtNDdaa0xOMGVPWnY0OTEtdWFPckxkLXl0UFZPY0NlYlZYVWtBRDVqS3U5eld4MHJwMFJZQ1RweU1jcG5lZjh2Ui1CYWhUeVZHbjc3eGRmSFZ5cFhqT19JMnlsd9IBiwFBVV95cUxNNDQ0d09zUnh2bzJiQU9oc20zOXBKdG4tU0QzZHN3alFVanpPTGdvbXl0Mms2TkdWNDlVeHZHcnJwSDMtTDQ1TjdEVXJsM2JJUVItYWVkWlB0RjZWMzdweGppQ09ldkNyRTFGcGU5T1JaVll5OVdpcGtWVC1jeU9PVWJFSTJ1d0NTamw4?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Vivek Agnihotri: 'The Kerala Story' team will get 'unimaginable hate' - Times of India,06-05-2023,Times of India,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOdVd5M2prV3JmX3V1LUtNWlVPSERJdG9HWHZhX0pEdzlyNUprMjJBelZiMzRIeUdkVkRGc1p6OERKTDI4aFYwS09EYlBoTk5NT2pfTlhXTnBka1JVbnFhc1h0S2pOdm1pM3M4aG85N0lick1pWU0yNmNtU1F1VG9Bc3dJUmtYdUsybEUxdDNFYktfU0tKS2NvUzBRUVozY21RWGlHSVNkcHVLTVdfQzlta3F6cVN0UFJnSmRQZXVrWnF4VTF1Ykg4QUFsVFlkWEZOdzdGTlFnR3ZudGNYM19DdjZoTlRPMUdxWHczYVZuTmJSSHPSAfgBQVVfeXFMTnNaZ2Z5Z1ZTOHB5UFBkTFE1Y2Myb0FoX1h6RVdvb3gzS1BIcVphS3ZpZmNSNmRBXzhiSUxYdTRvN0Z4ZGhGck5yLVc0RDdFVjF6SVRFaGlneDY2WDlnbjQ2d3pWZnRTU09oRkw0OGxZZUdqNGZfNjJFLTQ0OVdwU1IzOTdXa0VuTnZrcVpIWFMwYUVNMS1tcmpfRUlKVjNrWUVveW42TTBUcDVURWxMc3pzSDIxbjk4RWhmY2FxR3RCbU4zeUZTNDVidzZ6dVlxcFQ5SFhjS0ZJc1pwMVh6Yk9JcHVyRnJqXzh4WTI5TGdyZjdkSURUd2E?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"The Kerala Story Movie Review: If We Thought The Kashmir Files Was Peak Manipulation, We Certainly Weren't Prepared For This Devious Product - Koimoi",05-05-2023,Koimoi,https://news.google.com/rss/articles/CBMinAJBVV95cUxNNzVZV24ycnBNSWdTNVpEYzBaTk9ZLThTakxhOUhOTVJJNklHZXBVTENvRVJWWTcxbFVZMFhxUHg4VlBTYVVhNHpQWnZRajc4c2NIZXFnRXRSemhqMUJQX0RENmRXaVJ0STJXQjBhUXFZSndqMDN5TWIyaWsyVkhReTk2UkVaUC1fVl94Tm1rYXNHZkNscDA2VW5iN2RJYTdTbm1heHBJUS1DZTZmdDFseW05M3oxNlhRODRlcVgzd0dZaWFrZWs2OEFDeWZIVE5HQjJNOE5PdTJJc2MtdW5MN1FWcXpQLTI1dElocXRfY3BYWlV0NkxWT3Z5T1I0XzI4ZXdKTWF4ejFBckdKVXE1TkVpcm9RX0pFRmFSQw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,The Kerala Story: When Cinema Becomes the Tool to Spread Hate - SabrangIndia,04-05-2023,SabrangIndia,https://news.google.com/rss/articles/CBMiigFBVV95cUxOV05nQ3dTSmFFamo5N015aWlqaVd6X282SlYtbVgyS3hzOWlZUGVfdENETzdTZE5jdGlQT2xmQ0RMVzRVZUJUNzItek1WMVFkRk1UWEhIU211SDBlS0ZsZGIxOGVzelVYd3dxQ1RsdnYzclk2WjB0dEpEZWYzb0VQOWdxVEdqTExta1HSAYQBQVVfeXFMT3YzUEZ1WWZKQlhqNkJjdVQxcjRsOXpCV1FfVks5V1BIa3pDTEtxSnFJNjJMY1F1Ym42VDJFZ2dIeGxMRzZiQVZFQkNxTmVVYXRGQjVzaFM0MEFWU2F4QXRDYTRMQ2ltSm9FVWtRQkNOY2NKdkZTQ3VST2lIQmlVRzRMdkx3?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,‘The Kerala Story’ box office collection Day 2: Adah Sharma’s film sees huge jump in numbers with an 11.2 - Times of India,08-05-2023,Times of India,https://news.google.com/rss/articles/CBMixAJBVV95cUxQaUhsRlBTX1YtWnN4b3JQSzNTanhCM3ZoQmRJelpwOHpZN0lSWXNaR2wwR21BeUxMMXBTdGcta3NNWGVKNlJxSUxQdWxYYmJEb2pOb0VlNTVjdlN5T2JVSnRZcVFMdWdsZU14SG1ldkxRdlkyU1UwQU4zX1NRQ3NXM01zYWF3TVAyNXJqVlU3LU83RlVLNUQ5MzdhZENYa0tRTE5USnVQYXpLWWF2aElycFdIV0kyNmFONjJxNHVkelF5M2MxU2tvdlJycDh6VHV4NVd4ak1YVk95VU15YzJrTTZXQjZxbmpzMnZjRDZkVWVGdnJ3V3loVXJZN3FLMFphUlY4VGxKODVqSHViOE5EQzl3Ny1YWnpxSFBIR0JKQVIzSGJvLWpNa2ZpLWd4dENkQmdRLW43eFZhcUdpOXlHNWM1RUTSAcoCQVVfeXFMTm1WNFBTaW1PTmdMS1FVNkRhMklZNnZza1J6M3VWdWVscl93QlUzSDNvb1p2blBYMlVtVGNiTDFsWGlNSFduTFI0NFlqOTBmRWU5M3p1WG1qbVhQQlI0NHlyNzZFNjVMZEhuZ0txX0JnTUhUMlpWNldNZzM2cXA2NFFuZDhfMEtwMWdkSGxhUkhrWDFoMUZTUmFvVDNjbUNCR3dTb1dGSWNmVlIzajFienV1d09Qd3BkRDhsU2dPVnRvSFAyOWV6X19kSnZsd3NiVjFoU2xTN2p2elZ2bTFpT1h1U0laWVpkRE8wZHk0a0xxM09tTUlKdEFXNEhYZzljMGJZcWlUZWNoS3J6Q2xJOEVyTXpLZGE0c3d4cEdBZ3VoWjZ3bnowbWpDeFVmbXA0MXZ5S1huM0U5UlNQd0p1X0VUUVNudlZ2R3Jn?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
